YEAR  MO  DA  HR      LAT       LON   CO2 10000
2012   2   2  12  38.6348  -93.2673  0.8842E-13
2012   2   2  12  38.6848  -93.2673  0.1276E-12
2012   2   2  12  38.7348  -93.2673  0.2236E-12
2012   2   2  12  38.7848  -93.2673  0.1343E-12
2012   2   2  12  38.8348  -93.2673  0.1222E-12
2012   2   2  12  38.8848  -93.2673  0.2095E-12
2012   2   2  12  38.9348  -93.2673  0.2368E-12
2012   2   2  12  38.9848  -93.2673  0.2180E-12
2012   2   2  12  39.0348  -93.2673  0.1848E-12
2012   2   2  12  39.0848  -93.2673  0.2463E-12
2012   2   2  12  39.1348  -93.2673  0.2238E-12
2012   2   2  12  39.1848  -93.2673  0.2588E-12
2012   2   2  12  39.2348  -93.2673  0.2343E-12
2012   2   2  12  39.2848  -93.2673  0.1880E-12
2012   2   2  12  39.3348  -93.2673  0.2540E-12
2012   2   2  12  39.3848  -93.2673  0.2214E-12
2012   2   2  12  39.4348  -93.2673  0.2665E-12
2012   2   2  12  39.4848  -93.2673  0.2653E-12
2012   2   2  12  39.5348  -93.2673  0.1830E-12
2012   2   2  12  39.5848  -93.2673  0.2281E-12
2012   2   2  12  39.6348  -93.2673  0.1798E-12
2012   2   2  12  39.6848  -93.2673  0.1453E-12
2012   2   2  12  39.7348  -93.2673  0.2042E-12
2012   2   2  12  39.7848  -93.2673  0.1223E-12
2012   2   2  12  39.8348  -93.2673  0.1156E-12
2012   2   2  12  39.8848  -93.2673  0.6673E-13
2012   2   2  12  39.9348  -93.2673  0.4520E-13
2012   2   2  12  39.9848  -93.2673  0.7104E-13
2012   2   2  12  40.0348  -93.2673  0.2425E-13
2012   2   2  12  40.0848  -93.2673  0.7181E-14
2012   2   2  12  40.1848  -93.2673  0.1960E-14
2012   2   2  12  37.4348  -93.2173  0.2407E-13
2012   2   2  12  37.4848  -93.2173  0.1202E-13
2012   2   2  12  37.5348  -93.2173  0.4250E-14
2012   2   2  12  37.5848  -93.2173  0.2850E-13
2012   2   2  12  37.6348  -93.2173  0.1702E-13
2012   2   2  12  37.6848  -93.2173  0.2069E-13
2012   2   2  12  37.7348  -93.2173  0.1402E-13
2012   2   2  12  37.7848  -93.2173  0.1950E-13
2012   2   2  12  37.8348  -93.2173  0.3992E-13
2012   2   2  12  37.8848  -93.2173  0.3956E-13
2012   2   2  12  37.9348  -93.2173  0.2400E-13
2012   2   2  12  38.0848  -93.2173  0.1712E-13
2012   2   2  12  38.1348  -93.2173  0.1242E-13
2012   2   2  12  38.1848  -93.2173  0.4286E-13
2012   2   2  12  38.2348  -93.2173  0.2161E-13
2012   2   2  12  38.2848  -93.2173  0.5609E-13
2012   2   2  12  38.3348  -93.2173  0.1222E-12
2012   2   2  12  38.3848  -93.2173  0.1275E-12
2012   2   2  12  38.4348  -93.2173  0.2147E-12
2012   2   2  12  38.4848  -93.2173  0.1446E-12
2012   2   2  12  38.5348  -93.2173  0.5917E-13
2012   2   2  12  38.5848  -93.2173  0.7164E-13
2012   2   2  12  38.6348  -93.2173  0.1147E-12
2012   2   2  12  38.6848  -93.2173  0.1987E-12
2012   2   2  12  38.7348  -93.2173  0.1158E-12
2012   2   2  12  38.7848  -93.2173  0.1203E-12
2012   2   2  12  38.8348  -93.2173  0.1661E-12
2012   2   2  12  38.8848  -93.2173  0.2237E-12
2012   2   2  12  38.9348  -93.2173  0.2917E-12
2012   2   2  12  38.9848  -93.2173  0.6959E-13
2012   2   2  12  39.0348  -93.2173  0.1840E-12
2012   2   2  12  39.0848  -93.2173  0.2588E-12
2012   2   2  12  39.1348  -93.2173  0.1550E-12
2012   2   2  12  39.1848  -93.2173  0.2426E-12
2012   2   2  12  39.2348  -93.2173  0.2133E-12
2012   2   2  12  39.2848  -93.2173  0.1669E-12
2012   2   2  12  39.3348  -93.2173  0.2213E-12
2012   2   2  12  39.3848  -93.2173  0.2014E-12
2012   2   2  12  39.4348  -93.2173  0.2576E-12
2012   2   2  12  39.4848  -93.2173  0.2374E-12
2012   2   2  12  39.5348  -93.2173  0.1939E-12
2012   2   2  12  39.5848  -93.2173  0.2531E-12
2012   2   2  12  39.6348  -93.2173  0.1455E-12
2012   2   2  12  39.6848  -93.2173  0.1710E-12
2012   2   2  12  39.7348  -93.2173  0.1925E-12
2012   2   2  12  39.7848  -93.2173  0.9707E-13
2012   2   2  12  39.8348  -93.2173  0.1216E-12
2012   2   2  12  39.8848  -93.2173  0.5690E-13
2012   2   2  12  39.9348  -93.2173  0.5400E-13
2012   2   2  12  39.9848  -93.2173  0.6256E-13
2012   2   2  12  40.0348  -93.2173  0.2907E-13
2012   2   2  12  40.0848  -93.2173  0.1436E-13
2012   2   2  12  40.1848  -93.2173  0.1960E-14
2012   2   2  12  37.4348  -93.1673  0.4748E-14
2012   2   2  12  37.4848  -93.1673  0.7236E-14
2012   2   2  12  37.5348  -93.1673  0.3210E-13
2012   2   2  12  37.5848  -93.1673  0.1701E-13
2012   2   2  12  37.6348  -93.1673  0.1343E-13
2012   2   2  12  37.6848  -93.1673  0.4341E-14
2012   2   2  12  37.7348  -93.1673  0.1958E-13
2012   2   2  12  37.7848  -93.1673  0.2490E-13
2012   2   2  12  37.8348  -93.1673  0.9402E-14
2012   2   2  12  37.8848  -93.1673  0.1042E-13
2012   2   2  12  37.9848  -93.1673  0.1140E-13
2012   2   2  12  38.0348  -93.1673  0.1141E-13
2012   2   2  12  38.0848  -93.1673  0.2345E-13
2012   2   2  12  38.1348  -93.1673  0.4245E-13
2012   2   2  12  38.1848  -93.1673  0.2013E-13
2012   2   2  12  38.2348  -93.1673  0.1730E-13
2012   2   2  12  38.2848  -93.1673  0.7612E-14
2012   2   2  12  38.3348  -93.1673  0.7282E-13
2012   2   2  12  38.3848  -93.1673  0.1069E-12
2012   2   2  12  38.4348  -93.1673  0.2440E-13
2012   2   2  12  38.4848  -93.1673  0.2775E-13
2012   2   2  12  38.5348  -93.1673  0.7054E-13
2012   2   2  12  38.5848  -93.1673  0.1321E-12
2012   2   2  12  38.6348  -93.1673  0.1209E-12
2012   2   2  12  38.6848  -93.1673  0.1130E-12
2012   2   2  12  38.7348  -93.1673  0.1037E-12
2012   2   2  12  38.7848  -93.1673  0.1351E-12
2012   2   2  12  38.8348  -93.1673  0.2488E-12
2012   2   2  12  38.8848  -93.1673  0.2514E-12
2012   2   2  12  38.9348  -93.1673  0.1550E-12
2012   2   2  12  38.9848  -93.1673  0.1109E-12
2012   2   2  12  39.0348  -93.1673  0.1864E-12
2012   2   2  12  39.0848  -93.1673  0.1818E-12
2012   2   2  12  39.1348  -93.1673  0.1891E-12
2012   2   2  12  39.1848  -93.1673  0.2137E-12
2012   2   2  12  39.2348  -93.1673  0.1878E-12
2012   2   2  12  39.2848  -93.1673  0.1865E-12
2012   2   2  12  39.3348  -93.1673  0.1634E-12
2012   2   2  12  39.3848  -93.1673  0.2184E-12
2012   2   2  12  39.4348  -93.1673  0.2450E-12
2012   2   2  12  39.4848  -93.1673  0.1805E-12
2012   2   2  12  39.5348  -93.1673  0.2120E-12
2012   2   2  12  39.5848  -93.1673  0.2550E-12
2012   2   2  12  39.6348  -93.1673  0.1443E-12
2012   2   2  12  39.6848  -93.1673  0.1696E-12
2012   2   2  12  39.7348  -93.1673  0.1888E-12
2012   2   2  12  39.7848  -93.1673  0.9062E-13
2012   2   2  12  39.8348  -93.1673  0.1308E-12
2012   2   2  12  39.8848  -93.1673  0.5281E-13
2012   2   2  12  39.9348  -93.1673  0.6426E-13
2012   2   2  12  39.9848  -93.1673  0.6115E-13
2012   2   2  12  40.0348  -93.1673  0.2508E-13
2012   2   2  12  40.0848  -93.1673  0.8899E-14
2012   2   2  12  40.1348  -93.1673  0.3074E-14
2012   2   2  12  40.1848  -93.1673  0.1960E-14
2012   2   2  12  37.3848  -93.1173  0.4745E-14
2012   2   2  12  37.4848  -93.1173  0.1221E-13
2012   2   2  12  37.5348  -93.1173  0.7344E-14
2012   2   2  12  37.5848  -93.1173  0.6561E-14
2012   2   2  12  37.6348  -93.1173  0.8802E-14
2012   2   2  12  37.6848  -93.1173  0.4479E-14
2012   2   2  12  37.7348  -93.1173  0.4336E-14
2012   2   2  12  37.7848  -93.1173  0.9396E-14
2012   2   2  12  37.8348  -93.1173  0.5204E-14
2012   2   2  12  37.9348  -93.1173  0.1432E-13
2012   2   2  12  37.9848  -93.1173  0.1155E-13
2012   2   2  12  38.0348  -93.1173  0.4423E-13
2012   2   2  12  38.0848  -93.1173  0.3965E-13
2012   2   2  12  38.1348  -93.1173  0.3304E-13
2012   2   2  12  38.1848  -93.1173  0.1904E-13
2012   2   2  12  38.2348  -93.1173  0.3432E-13
2012   2   2  12  38.2848  -93.1173  0.4606E-13
2012   2   2  12  38.3348  -93.1173  0.4572E-13
2012   2   2  12  38.3848  -93.1173  0.1509E-13
2012   2   2  12  38.4348  -93.1173  0.5243E-13
2012   2   2  12  38.4848  -93.1173  0.7215E-13
2012   2   2  12  38.5348  -93.1173  0.1521E-12
2012   2   2  12  38.5848  -93.1173  0.1443E-12
2012   2   2  12  38.6348  -93.1173  0.9352E-13
2012   2   2  12  38.6848  -93.1173  0.1018E-12
2012   2   2  12  38.7348  -93.1173  0.1057E-12
2012   2   2  12  38.7848  -93.1173  0.2254E-12
2012   2   2  12  38.8348  -93.1173  0.2735E-12
2012   2   2  12  38.8848  -93.1173  0.1721E-12
2012   2   2  12  38.9348  -93.1173  0.1007E-12
2012   2   2  12  38.9848  -93.1173  0.1091E-12
2012   2   2  12  39.0348  -93.1173  0.2201E-12
2012   2   2  12  39.0848  -93.1173  0.1535E-12
2012   2   2  12  39.1348  -93.1173  0.1856E-12
2012   2   2  12  39.1848  -93.1173  0.1887E-12
2012   2   2  12  39.2348  -93.1173  0.1423E-12
2012   2   2  12  39.2848  -93.1173  0.1896E-12
2012   2   2  12  39.3348  -93.1173  0.1503E-12
2012   2   2  12  39.3848  -93.1173  0.2113E-12
2012   2   2  12  39.4348  -93.1173  0.2297E-12
2012   2   2  12  39.4848  -93.1173  0.1534E-12
2012   2   2  12  39.5348  -93.1173  0.1802E-12
2012   2   2  12  39.5848  -93.1173  0.2581E-12
2012   2   2  12  39.6348  -93.1173  0.1066E-12
2012   2   2  12  39.6848  -93.1173  0.1752E-12
2012   2   2  12  39.7348  -93.1173  0.1813E-12
2012   2   2  12  39.7848  -93.1173  0.8711E-13
2012   2   2  12  39.8348  -93.1173  0.1157E-12
2012   2   2  12  39.8848  -93.1173  0.4183E-13
2012   2   2  12  39.9348  -93.1173  0.6223E-13
2012   2   2  12  39.9848  -93.1173  0.5535E-13
2012   2   2  12  40.0348  -93.1173  0.2465E-13
2012   2   2  12  40.0848  -93.1173  0.6497E-14
2012   2   2  12  40.1348  -93.1173  0.6148E-14
2012   2   2  12  40.1848  -93.1173  0.1960E-14
2012   2   2  12  37.3348  -93.0673  0.4742E-14
2012   2   2  12  37.3848  -93.0673  0.2463E-14
2012   2   2  12  37.4348  -93.0673  0.1461E-13
2012   2   2  12  37.4848  -93.0673  0.4872E-14
2012   2   2  12  37.5348  -93.0673  0.6557E-14
2012   2   2  12  37.5848  -93.0673  0.1096E-13
2012   2   2  12  37.6348  -93.0673  0.4476E-14
2012   2   2  12  37.7348  -93.0673  0.1459E-13
2012   2   2  12  37.7848  -93.0673  0.1040E-13
2012   2   2  12  37.8348  -93.0673  0.1153E-13
2012   2   2  12  37.8848  -93.0673  0.2876E-13
2012   2   2  12  37.9348  -93.0673  0.4622E-13
2012   2   2  12  37.9848  -93.0673  0.6686E-13
2012   2   2  12  38.0348  -93.0673  0.4425E-13
2012   2   2  12  38.0848  -93.0673  0.1120E-13
2012   2   2  12  38.1848  -93.0673  0.1170E-13
2012   2   2  12  38.2348  -93.0673  0.1360E-13
2012   2   2  12  38.2848  -93.0673  0.9680E-14
2012   2   2  12  38.3348  -93.0673  0.2262E-13
2012   2   2  12  38.3848  -93.0673  0.1493E-13
2012   2   2  12  38.4348  -93.0673  0.3581E-13
2012   2   2  12  38.4848  -93.0673  0.9251E-13
2012   2   2  12  38.5348  -93.0673  0.1029E-12
2012   2   2  12  38.5848  -93.0673  0.5154E-13
2012   2   2  12  38.6348  -93.0673  0.9217E-13
2012   2   2  12  38.6848  -93.0673  0.1154E-12
2012   2   2  12  38.7348  -93.0673  0.1584E-12
2012   2   2  12  38.7848  -93.0673  0.2358E-12
2012   2   2  12  38.8348  -93.0673  0.1563E-12
2012   2   2  12  38.8848  -93.0673  0.1100E-12
2012   2   2  12  38.9348  -93.0673  0.1025E-12
2012   2   2  12  38.9848  -93.0673  0.1386E-12
2012   2   2  12  39.0348  -93.0673  0.1411E-12
2012   2   2  12  39.0848  -93.0673  0.1246E-12
2012   2   2  12  39.1348  -93.0673  0.1591E-12
2012   2   2  12  39.1848  -93.0673  0.1463E-12
2012   2   2  12  39.2348  -93.0673  0.9846E-13
2012   2   2  12  39.2848  -93.0673  0.1396E-12
2012   2   2  12  39.3348  -93.0673  0.1402E-12
2012   2   2  12  39.3848  -93.0673  0.1884E-12
2012   2   2  12  39.4348  -93.0673  0.2202E-12
2012   2   2  12  39.4848  -93.0673  0.1524E-12
2012   2   2  12  39.5348  -93.0673  0.1932E-12
2012   2   2  12  39.5848  -93.0673  0.2218E-12
2012   2   2  12  39.6348  -93.0673  0.8648E-13
2012   2   2  12  39.6848  -93.0673  0.1723E-12
2012   2   2  12  39.7348  -93.0673  0.1505E-12
2012   2   2  12  39.7848  -93.0673  0.8724E-13
2012   2   2  12  39.8348  -93.0673  0.1188E-12
2012   2   2  12  39.8848  -93.0673  0.4223E-13
2012   2   2  12  39.9348  -93.0673  0.6212E-13
2012   2   2  12  39.9848  -93.0673  0.4944E-13
2012   2   2  12  40.0348  -93.0673  0.1581E-13
2012   2   2  12  40.0848  -93.0673  0.5825E-14
2012   2   2  12  40.1348  -93.0673  0.6148E-14
2012   2   2  12  40.1848  -93.0673  0.1960E-14
2012   2   2  12  37.2848  -93.0173  0.4739E-14
2012   2   2  12  37.3348  -93.0173  0.9786E-14
2012   2   2  12  37.3848  -93.0173  0.1700E-13
2012   2   2  12  37.4848  -93.0173  0.8718E-14
2012   2   2  12  37.5348  -93.0173  0.1103E-13
2012   2   2  12  37.5848  -93.0173  0.4473E-14
2012   2   2  12  37.6848  -93.0173  0.2332E-13
2012   2   2  12  37.7348  -93.0173  0.1686E-13
2012   2   2  12  37.7848  -93.0173  0.2304E-13
2012   2   2  12  37.8348  -93.0173  0.1946E-13
2012   2   2  12  37.8848  -93.0173  0.4013E-13
2012   2   2  12  37.9348  -93.0173  0.3333E-13
2012   2   2  12  37.9848  -93.0173  0.1118E-13
2012   2   2  12  38.0348  -93.0173  0.7188E-14
2012   2   2  12  38.0848  -93.0173  0.1621E-13
2012   2   2  12  38.1348  -93.0173  0.1811E-13
2012   2   2  12  38.1848  -93.0173  0.1896E-14
2012   2   2  12  38.2348  -93.0173  0.7774E-14
2012   2   2  12  38.2848  -93.0173  0.3889E-14
2012   2   2  12  38.3348  -93.0173  0.7948E-14
2012   2   2  12  38.3848  -93.0173  0.1988E-13
2012   2   2  12  38.4348  -93.0173  0.1303E-13
2012   2   2  12  38.4848  -93.0173  0.2252E-13
2012   2   2  12  38.5348  -93.0173  0.6279E-13
2012   2   2  12  38.5848  -93.0173  0.6862E-13
2012   2   2  12  38.6348  -93.0173  0.8075E-13
2012   2   2  12  38.6848  -93.0173  0.1734E-12
2012   2   2  12  38.7348  -93.0173  0.1717E-12
2012   2   2  12  38.7848  -93.0173  0.1725E-12
2012   2   2  12  38.8348  -93.0173  0.6014E-13
2012   2   2  12  38.8848  -93.0173  0.9710E-13
2012   2   2  12  38.9348  -93.0173  0.9386E-13
2012   2   2  12  38.9848  -93.0173  0.1265E-12
2012   2   2  12  39.0348  -93.0173  0.1223E-12
2012   2   2  12  39.0848  -93.0173  0.1532E-12
2012   2   2  12  39.1348  -93.0173  0.8765E-13
2012   2   2  12  39.1848  -93.0173  0.1653E-12
2012   2   2  12  39.2348  -93.0173  0.7322E-13
2012   2   2  12  39.2848  -93.0173  0.1104E-12
2012   2   2  12  39.3348  -93.0173  0.1522E-12
2012   2   2  12  39.3848  -93.0173  0.1671E-12
2012   2   2  12  39.4348  -93.0173  0.2036E-12
2012   2   2  12  39.4848  -93.0173  0.1592E-12
2012   2   2  12  39.5348  -93.0173  0.2052E-12
2012   2   2  12  39.5848  -93.0173  0.1787E-12
2012   2   2  12  39.6348  -93.0173  0.9340E-13
2012   2   2  12  39.6848  -93.0173  0.1771E-12
2012   2   2  12  39.7348  -93.0173  0.1417E-12
2012   2   2  12  39.7848  -93.0173  0.7564E-13
2012   2   2  12  39.8348  -93.0173  0.1052E-12
2012   2   2  12  39.8848  -93.0173  0.5695E-13
2012   2   2  12  39.9348  -93.0173  0.6402E-13
2012   2   2  12  39.9848  -93.0173  0.5183E-13
2012   2   2  12  40.0348  -93.0173  0.2186E-13
2012   2   2  12  40.0848  -93.0173  0.8215E-14
2012   2   2  12  40.1348  -93.0173  0.6149E-14
2012   2   2  12  40.1848  -93.0173  0.1960E-14
2012   2   2  12  37.2348  -92.9673  0.9652E-14
2012   2   2  12  37.2848  -92.9673  0.1230E-13
2012   2   2  12  37.3348  -92.9673  0.7266E-14
2012   2   2  12  37.4348  -92.9673  0.1087E-13
2012   2   2  12  37.4848  -92.9673  0.1898E-13
2012   2   2  12  37.5348  -92.9673  0.2682E-14
2012   2   2  12  37.5848  -92.9673  0.1455E-13
2012   2   2  12  37.6348  -92.9673  0.4015E-13
2012   2   2  12  37.6848  -92.9673  0.1378E-13
2012   2   2  12  37.7348  -92.9673  0.3252E-13
2012   2   2  12  37.7848  -92.9673  0.3768E-13
2012   2   2  12  37.8348  -92.9673  0.4693E-13
2012   2   2  12  37.8848  -92.9673  0.2428E-13
2012   2   2  12  37.9348  -92.9673  0.3813E-13
2012   2   2  12  37.9848  -92.9673  0.2522E-13
2012   2   2  12  38.0348  -92.9673  0.1546E-13
2012   2   2  12  38.1848  -92.9673  0.7770E-14
2012   2   2  12  38.3348  -92.9673  0.2041E-13
2012   2   2  12  38.3848  -92.9673  0.1701E-13
2012   2   2  12  38.4348  -92.9673  0.4928E-13
2012   2   2  12  38.4848  -92.9673  0.8815E-13
2012   2   2  12  38.5348  -92.9673  0.6395E-13
2012   2   2  12  38.5848  -92.9673  0.6819E-13
2012   2   2  12  38.6348  -92.9673  0.9484E-13
2012   2   2  12  38.6848  -92.9673  0.1692E-12
2012   2   2  12  38.7348  -92.9673  0.1742E-12
2012   2   2  12  38.7848  -92.9673  0.4332E-13
2012   2   2  12  38.8348  -92.9673  0.7337E-13
2012   2   2  12  38.8848  -92.9673  0.1137E-12
2012   2   2  12  38.9348  -92.9673  0.6777E-13
2012   2   2  12  38.9848  -92.9673  0.1446E-12
2012   2   2  12  39.0348  -92.9673  0.1232E-12
2012   2   2  12  39.0848  -92.9673  0.1350E-12
2012   2   2  12  39.1348  -92.9673  0.7602E-13
2012   2   2  12  39.1848  -92.9673  0.9733E-13
2012   2   2  12  39.2348  -92.9673  0.9297E-13
2012   2   2  12  39.2848  -92.9673  0.8935E-13
2012   2   2  12  39.3348  -92.9673  0.1740E-12
2012   2   2  12  39.3848  -92.9673  0.1736E-12
2012   2   2  12  39.4348  -92.9673  0.1669E-12
2012   2   2  12  39.4848  -92.9673  0.1506E-12
2012   2   2  12  39.5348  -92.9673  0.1799E-12
2012   2   2  12  39.5848  -92.9673  0.1539E-12
2012   2   2  12  39.6348  -92.9673  0.1028E-12
2012   2   2  12  39.6848  -92.9673  0.1794E-12
2012   2   2  12  39.7348  -92.9673  0.1444E-12
2012   2   2  12  39.7848  -92.9673  0.7556E-13
2012   2   2  12  39.8348  -92.9673  0.8688E-13
2012   2   2  12  39.8848  -92.9673  0.2584E-13
2012   2   2  12  39.9348  -92.9673  0.6851E-13
2012   2   2  12  39.9848  -92.9673  0.5829E-13
2012   2   2  12  40.0348  -92.9673  0.1485E-13
2012   2   2  12  40.0848  -92.9673  0.5068E-14
2012   2   2  12  40.1348  -92.9673  0.6149E-14
2012   2   2  12  40.1848  -92.9673  0.1960E-14
2012   2   2  12  37.1848  -92.9173  0.1210E-13
2012   2   2  12  37.2348  -92.9173  0.9739E-14
2012   2   2  12  37.3348  -92.9173  0.2161E-14
2012   2   2  12  37.3848  -92.9173  0.1138E-13
2012   2   2  12  37.4348  -92.9173  0.1680E-13
2012   2   2  12  37.5348  -92.9173  0.5185E-14
2012   2   2  12  37.5848  -92.9173  0.2058E-13
2012   2   2  12  37.6348  -92.9173  0.1702E-13
2012   2   2  12  37.6848  -92.9173  0.1703E-13
2012   2   2  12  37.7348  -92.9173  0.1569E-13
2012   2   2  12  37.7848  -92.9173  0.3390E-13
2012   2   2  12  37.8348  -92.9173  0.1364E-13
2012   2   2  12  37.8848  -92.9173  0.9098E-14
2012   2   2  12  38.1348  -92.9173  0.1165E-13
2012   2   2  12  38.2848  -92.9173  0.1084E-13
2012   2   2  12  38.3348  -92.9173  0.1269E-13
2012   2   2  12  38.3848  -92.9173  0.3439E-13
2012   2   2  12  38.4348  -92.9173  0.6038E-13
2012   2   2  12  38.4848  -92.9173  0.7721E-13
2012   2   2  12  38.5348  -92.9173  0.5843E-13
2012   2   2  12  38.5848  -92.9173  0.2799E-13
2012   2   2  12  38.6348  -92.9173  0.1415E-12
2012   2   2  12  38.6848  -92.9173  0.1166E-12
2012   2   2  12  38.7348  -92.9173  0.5741E-13
2012   2   2  12  38.7848  -92.9173  0.4155E-13
2012   2   2  12  38.8348  -92.9173  0.8591E-13
2012   2   2  12  38.8848  -92.9173  0.8574E-13
2012   2   2  12  38.9348  -92.9173  0.8425E-13
2012   2   2  12  38.9848  -92.9173  0.1256E-12
2012   2   2  12  39.0348  -92.9173  0.1313E-12
2012   2   2  12  39.0848  -92.9173  0.5611E-13
2012   2   2  12  39.1348  -92.9173  0.8894E-13
2012   2   2  12  39.1848  -92.9173  0.4833E-13
2012   2   2  12  39.2348  -92.9173  0.9196E-13
2012   2   2  12  39.2848  -92.9173  0.1103E-12
2012   2   2  12  39.3348  -92.9173  0.1848E-12
2012   2   2  12  39.3848  -92.9173  0.1421E-12
2012   2   2  12  39.4348  -92.9173  0.1291E-12
2012   2   2  12  39.4848  -92.9173  0.1615E-12
2012   2   2  12  39.5348  -92.9173  0.1763E-12
2012   2   2  12  39.5848  -92.9173  0.1468E-12
2012   2   2  12  39.6348  -92.9173  0.1105E-12
2012   2   2  12  39.6848  -92.9173  0.1581E-12
2012   2   2  12  39.7348  -92.9173  0.1361E-12
2012   2   2  12  39.7848  -92.9173  0.7136E-13
2012   2   2  12  39.8348  -92.9173  0.9670E-13
2012   2   2  12  39.8848  -92.9173  0.3213E-13
2012   2   2  12  39.9348  -92.9173  0.6394E-13
2012   2   2  12  39.9848  -92.9173  0.5059E-13
2012   2   2  12  40.0348  -92.9173  0.1760E-13
2012   2   2  12  40.0848  -92.9173  0.1014E-13
2012   2   2  12  40.1348  -92.9173  0.3074E-14
2012   2   2  12  40.1848  -92.9173  0.1960E-14
2012   2   2  12  37.1348  -92.8673  0.4730E-14
2012   2   2  12  37.2848  -92.8673  0.4319E-14
2012   2   2  12  37.3348  -92.8673  0.1672E-13
2012   2   2  12  37.3848  -92.8673  0.1411E-13
2012   2   2  12  37.4848  -92.8673  0.1287E-13
2012   2   2  12  37.5348  -92.8673  0.1538E-13
2012   2   2  12  37.5848  -92.8673  0.5671E-14
2012   2   2  12  37.6348  -92.8673  0.5672E-14
2012   2   2  12  37.6848  -92.8673  0.2701E-13
2012   2   2  12  37.7348  -92.8673  0.2703E-13
2012   2   2  12  37.7848  -92.8673  0.9087E-14
2012   2   2  12  37.8348  -92.8673  0.4545E-14
2012   2   2  12  38.0348  -92.8673  0.3877E-14
2012   2   2  12  38.0848  -92.8673  0.1164E-13
2012   2   2  12  38.1848  -92.8673  0.1082E-13
2012   2   2  12  38.2348  -92.8673  0.1625E-13
2012   2   2  12  38.2848  -92.8673  0.1357E-13
2012   2   2  12  38.3348  -92.8673  0.3830E-13
2012   2   2  12  38.3848  -92.8673  0.6538E-13
2012   2   2  12  38.4348  -92.8673  0.5076E-13
2012   2   2  12  38.4848  -92.8673  0.2064E-13
2012   2   2  12  38.5348  -92.8673  0.2613E-13
2012   2   2  12  38.5848  -92.8673  0.1166E-12
2012   2   2  12  38.6348  -92.8673  0.8222E-13
2012   2   2  12  38.6848  -92.8673  0.4049E-13
2012   2   2  12  38.7348  -92.8673  0.3994E-13
2012   2   2  12  38.7848  -92.8673  0.5643E-13
2012   2   2  12  38.8348  -92.8673  0.3742E-13
2012   2   2  12  38.8848  -92.8673  0.6030E-13
2012   2   2  12  38.9348  -92.8673  0.1051E-12
2012   2   2  12  38.9848  -92.8673  0.1132E-12
2012   2   2  12  39.0348  -92.8673  0.7994E-13
2012   2   2  12  39.0848  -92.8673  0.8428E-13
2012   2   2  12  39.1348  -92.8673  0.5723E-13
2012   2   2  12  39.1848  -92.8673  0.3133E-13
2012   2   2  12  39.2348  -92.8673  0.1036E-12
2012   2   2  12  39.2848  -92.8673  0.1070E-12
2012   2   2  12  39.3348  -92.8673  0.1711E-12
2012   2   2  12  39.3848  -92.8673  0.1529E-12
2012   2   2  12  39.4348  -92.8673  0.9837E-13
2012   2   2  12  39.4848  -92.8673  0.1922E-12
2012   2   2  12  39.5348  -92.8673  0.1435E-12
2012   2   2  12  39.5848  -92.8673  0.1257E-12
2012   2   2  12  39.6348  -92.8673  0.1089E-12
2012   2   2  12  39.6848  -92.8673  0.1615E-12
2012   2   2  12  39.7348  -92.8673  0.1118E-12
2012   2   2  12  39.7848  -92.8673  0.8465E-13
2012   2   2  12  39.8348  -92.8673  0.9993E-13
2012   2   2  12  39.8848  -92.8673  0.3549E-13
2012   2   2  12  39.9348  -92.8673  0.5425E-13
2012   2   2  12  39.9848  -92.8673  0.5019E-13
2012   2   2  12  40.0348  -92.8673  0.1004E-13
2012   2   2  12  40.0848  -92.8673  0.1014E-13
2012   2   2  12  37.0848  -92.8173  0.4726E-14
2012   2   2  12  37.1348  -92.8173  0.2364E-14
2012   2   2  12  37.2348  -92.8173  0.6988E-14
2012   2   2  12  37.2848  -92.8173  0.2551E-13
2012   2   2  12  37.3348  -92.8173  0.5252E-14
2012   2   2  12  37.4848  -92.8173  0.5011E-14
2012   2   2  12  37.5848  -92.8173  0.5437E-14
2012   2   2  12  37.6348  -92.8173  0.2700E-13
2012   2   2  12  37.6848  -92.8173  0.9980E-14
2012   2   2  12  37.7348  -92.8173  0.1362E-13
2012   2   2  12  37.9848  -92.8173  0.7750E-14
2012   2   2  12  38.0348  -92.8173  0.3876E-14
2012   2   2  12  38.0848  -92.8173  0.2133E-13
2012   2   2  12  38.1348  -92.8173  0.4012E-13
2012   2   2  12  38.1848  -92.8173  0.4114E-13
2012   2   2  12  38.2348  -92.8173  0.5542E-13
2012   2   2  12  38.2848  -92.8173  0.3317E-13
2012   2   2  12  38.3348  -92.8173  0.1364E-13
2012   2   2  12  38.4348  -92.8173  0.2686E-13
2012   2   2  12  38.4848  -92.8173  0.8001E-13
2012   2   2  12  38.5348  -92.8173  0.9850E-13
2012   2   2  12  38.5848  -92.8173  0.5366E-13
2012   2   2  12  38.6348  -92.8173  0.4062E-13
2012   2   2  12  38.6848  -92.8173  0.3284E-13
2012   2   2  12  38.7348  -92.8173  0.4208E-13
2012   2   2  12  38.7848  -92.8173  0.1428E-13
2012   2   2  12  38.8348  -92.8173  0.3967E-13
2012   2   2  12  38.8848  -92.8173  0.1049E-12
2012   2   2  12  38.9348  -92.8173  0.8082E-13
2012   2   2  12  38.9848  -92.8173  0.1039E-12
2012   2   2  12  39.0348  -92.8173  0.5516E-13
